,WBA02_Storage_AF,WBA03_Storage_AF,WBA04_Storage_AF,WBA05_Storage_AF,WBA06_Storage_AF,WBA07N_Storage_AF,WBA07S_Storage_AF,WBA08N_Storage_AF,WBA08S_Storage_AF,WBA09_Storage_AF,WBA10_Storage_AF,WBA11_Storage_AF,WBA12_Storage_AF,WBA13_Storage_AF,WBA14_Storage_AF,WBA15N_Storage_AF,WBA15S_Storage_AF,WBA16_Storage_AF,WBA17N_Storage_AF,WBA17S_Storage_AF,WBA18_Storage_AF,WBA19_Storage_AF,WBA20_Storage_AF,WBA21_Storage_AF,WBA22_Storage_AF,WBA23_Storage_AF,WBA24_Storage_AF,WBA25_Storage_AF,WBA26N_Storage_AF,WBA26S_Storage_AF,WBA50_Storage_AF,WBA60N_Storage_AF,WBA60S_Storage_AF,WBA61_Storage_AF,WBA62_Storage_AF,WBA63_Storage_AF,WBA64_Storage_AF,WBA71_Storage_AF,WBA72_Storage_AF,WBA73_Storage_AF,WBA90_Storage_AF,DETAW_Storage_AF
1999-06-30,23645735.62,7244241.16,86637583.99,39462981.07,5739520.58,28734463.29,48804519.84,30260123.73,52655880.78,18725468.86,11947601.71,37535113.51,1888864.15,444639.37,1390872.0,3176330.01,8326201.56,11314202.0,6332590.44,3822945.46,13395767.55,19243045.26,47549533.58,11401828.86,12118789.45,6408452.68,4811775.54,59048240.17,15297069.44,26568663.62,13981573.34,101283681.11,50643884.53,84242425.08,93825813.41,95659927.79,145333838.18,44156118.81,110022964.05,59540378.99,370515632.73,171395814.33
1999-07-31,23646747.5,7247376.92,86622843.32,39443818.79,5739950.75,28720484.27,48787272.37,30258638.8,52656554.07,18721518.04,11933046.65,37549081.63,1890750.02,449943.69,1389506.31,3184894.2,8325396.67,11324659.91,6332560.95,3823815.97,13398261.86,19242405.78,47521380.15,11399642.25,12123186.99,6402535.8,4806791.04,59018194.74,15294683.69,26560758.15,13978750.59,101206811.99,50605355.68,84183644.18,93784242.42,95611254.91,145247484.06,44150199.63,110012473.89,59525983.98,370450815.21,171368318.98
1999-08-31,23639411.96,7243024.45,86597263.75,39415245.01,5738392.42,28703612.08,48769809.44,30252518.76,52651989.93,18712905.18,11920636.18,37550736.27,1889197.49,447545.06,1389949.67,3183079.75,8321537.33,11324278.75,6332920.3,3824179.84,13398796.86,19235310.89,47491512.75,11394649.0,12119812.34,6398671.59,4802339.56,58992724.46,15286124.64,26546816.83,13977814.4,101145300.53,50577871.83,84122976.62,93751759.21,95568921.63,145144947.59,44149658.74,110002963.36,59510199.06,370405301.25,171338058.61
1999-09-30,23631234.15,7237118.02,86571395.14,39387203.92,5737164.25,28696808.24,48763122.88,30249215.0,52657898.26,18706032.07,11914371.34,37544266.21,1886436.33,444911.07,1389013.67,3177953.31,8315772.62,11317882.86,6331246.06,3823875.23,13397600.97,19233267.33,47475203.19,11392314.97,12114265.87,6399605.4,4799974.15,58974544.18,15278338.61,26535573.7,13977390.37,101105113.27,50564272.91,84071425.36,93717892.03,95532544.52,145054599.17,44148448.42,109971264.13,59492321.62,370370730.79,171320840.01
1999-10-31,23624709.93,7232666.77,86550858.78,39367033.46,5735671.91,28684000.35,48749081.11,30230967.19,52624797.7,18697299.27,11908258.67,37527370.52,1885038.94,444168.89,1387982.46,3175785.39,8305118.9,11311505.96,6329264.86,3821749.27,13390478.51,19221163.53,47471547.92,11387827.99,12102168.83,6389498.16,4794422.97,58966793.08,15272056.04,26528464.87,13977031.27,101089921.6,50561242.89,84044278.32,93713199.56,95522602.16,145049920.6,44144699.09,109956322.48,59491365.43,370407516.34,171311898.01
1999-11-30,23625359.43,7233369.8,86559367.33,39372197.08,5735176.34,28689914.79,48754587.38,30238040.9,52632607.18,18704924.01,11911772.07,37530849.02,1885343.45,443173.81,1388616.48,3175439.71,8305152.95,11309987.67,6331128.06,3822043.21,13392967.17,19224237.25,47477329.22,11390365.74,12099953.8,6386309.13,4792680.37,58966944.32,15268425.32,26526402.35,13978077.23,101102867.89,50570457.15,84044601.88,93722078.42,95520681.64,145058938.39,44144614.96,109957507.73,59496861.86,370458216.63,171320139.87
1999-12-31,23624519.0,7232353.87,86564328.67,39371583.58,5734429.28,28693320.13,48761290.33,30230859.59,52629795.46,18710282.56,11915668.85,37537880.32,1885842.16,443553.5,1389257.22,3177335.96,8307291.47,11311921.46,6332942.67,3822934.88,13394811.04,19228010.37,47479800.26,11393474.71,12101682.47,6384583.16,4789667.95,58961799.58,15266592.04,26526233.68,13978679.22,101110635.4,50580206.84,84032013.82,93718103.28,95515242.79,145079585.23,44140613.78,109946650.97,59501443.39,370505635.72,171326478.88
2000-01-31,23636030.34,7241777.69,86614081.05,39407321.94,5737321.11,28713433.48,48796678.8,30260091.28,52705563.16,18739284.24,11926059.33,37551328.2,1887590.0,443276.84,1391097.62,3180336.79,8316566.08,11317433.21,6335787.71,3825035.74,13405416.94,19258715.0,47500714.22,11413729.05,12120904.49,6399387.31,4797251.67,58974579.1,15275578.7,26539382.61,13982950.05,101166038.13,50606573.72,84049547.2,93739289.44,95562003.19,145136881.56,44160405.26,109970090.31,59516951.62,370577258.99,171368746.1
2000-02-29,23690276.13,7279590.7,86707403.19,39482739.64,5742294.42,28741337.35,48838061.64,30313362.68,52787896.47,18798090.48,11946674.1,37581792.74,1893861.2,446821.9,1395483.49,3193531.78,8345741.76,11350118.2,6340116.61,3836196.1,13426701.57,19322843.24,47547090.03,11453435.69,12163703.78,6427539.74,4815490.87,59021436.4,15303623.07,26569907.99,13988122.11,101281574.73,50655504.55,84151661.61,93860279.24,95699833.26,145258715.93,44210092.14,110046356.59,59545648.98,370702812.13,171475420.85
2000-03-31,23691753.0,7275886.92,86727384.84,39499281.22,5742018.58,28750231.21,48844866.64,30311394.05,52754890.99,18800476.89,11956874.91,37601846.99,1897487.71,450887.31,1397616.07,3201542.99,8360338.37,11365062.13,6339456.19,3838792.49,13425260.61,19314903.79,47578761.78,11446269.73,12162904.85,6437939.7,4827616.92,59053943.08,15303731.76,26569029.01,13991159.42,101346552.06,50694236.01,84262869.97,93948947.58,95750086.89,145363133.11,44230310.09,110073193.05,59564261.72,370792011.0,171486298.64
2000-04-30,23656784.61,7245448.53,86695045.34,39471557.57,5740462.03,28742733.18,48837884.11,30280442.39,52720387.47,18762776.66,11957502.88,37569110.24,1893434.81,447178.3,1394891.95,3190000.2,8348009.0,11340357.1,6334053.15,3829669.9,13408938.1,19289920.21,47580691.89,11431563.13,12148160.25,6432553.08,4832233.53,59048559.22,15299224.69,26562428.81,13992724.86,101336622.17,50716909.11,84283590.72,93950463.48,95729941.12,145375586.02,44230120.22,110069962.55,59572858.8,370844594.15,171457701.94
2000-05-31,23654136.24,7243914.32,86677519.57,39451119.1,5740081.5,28727423.28,48812015.89,30263809.75,52679762.59,18740877.12,11948575.57,37557784.85,1889435.3,445111.61,1391578.1,3181336.94,8331223.29,11324409.26,6333832.76,3825898.69,13401642.46,19259362.94,47574629.34,11413937.83,12129526.91,6421039.9,4831889.43,59051095.69,15291501.06,26553002.55,13992235.78,101306160.31,50716570.8,84274344.31,93901102.03,95681211.66,145301942.1,44214206.76,110041347.27,59558321.8,370815285.26,171424483.02
2000-06-30,23651890.67,7243700.68,86658569.64,39427418.76,5739496.03,28706769.77,48782682.07,30250709.07,52646907.77,18723397.21,11936356.23,37551201.76,1887225.2,445727.93,1388535.53,3178778.18,8317003.67,11318084.87,6332634.01,3823045.61,13396625.06,19239422.52,47559033.35,11401137.63,12115123.0,6408143.38,4826123.24,59038917.61,15281033.81,26537448.98,13988132.67,101233633.88,50686100.37,84227350.03,93836643.37,95623629.49,145211464.78,44196854.38,110004768.26,59538933.47,370743218.93,171371577.83
2000-07-31,23653671.04,7246446.55,86646861.74,39413995.08,5738230.99,28686834.51,48759440.11,30248424.37,52639963.7,18720204.09,11920906.9,37556775.01,1887564.83,448399.38,1387116.19,3182501.25,8312039.15,11322025.0,6332655.45,3822983.72,13399239.27,19237968.32,47533442.48,11397788.73,12115839.89,6401305.9,4820837.67,59015493.49,15277446.18,26529156.46,13985000.92,101157080.5,50647411.54,84173039.28,93799090.25,95579137.69,145110060.83,44179748.74,109975527.09,59516368.15,370663043.9,171343591.45
2000-08-31,23645055.21,7239970.92,86618567.07,39381466.02,5737118.31,28663633.4,48738277.59,30241131.22,52632382.56,18713522.94,11907561.46,37557148.74,1886281.81,447457.74,1386368.21,3181243.59,8305870.03,11321679.21,6332999.1,3823038.27,13399912.13,19233480.56,47503587.98,11393375.99,12112647.28,6395649.31,4815471.83,58992806.46,15269906.58,26517168.85,13982729.73,101087211.52,50616949.5,84114118.73,93772682.7,95535861.11,145004348.97,44164847.47,109953381.31,59500652.52,370569074.86,171311269.42
2000-09-30,23632315.69,7230069.01,86588823.89,39349534.04,5735395.19,28651307.36,48733602.06,30234127.69,52636453.31,18704815.51,11902290.33,37549336.39,1883847.88,444608.9,1386129.95,3176748.2,8302503.29,11316461.12,6331691.96,3823127.16,13398523.72,19230663.13,47489770.38,11391713.15,12107982.35,6396281.94,4812743.11,58979931.59,15262828.7,26508364.07,13981765.43,101055719.89,50603109.68,84063340.53,93747515.89,95510663.46,144933325.14,44160213.19,109921302.79,59486925.06,370510273.22,171297010.24
2000-10-31,23627150.13,7225887.99,86585030.88,39342244.61,5736153.33,28654166.92,48739258.54,30234027.74,52633600.11,18703515.97,11903297.7,37547590.81,1883478.78,443275.04,1386980.37,3175217.95,8296684.52,11312870.7,6332245.22,3822458.13,13396085.03,19224130.36,47496033.99,11391756.21,12100599.11,6393649.89,4812856.08,58980636.14,15258677.42,26507390.18,13982844.94,101075196.28,50614122.14,84068287.33,93783989.94,95547774.41,144985920.12,44165259.25,109937776.48,59490149.53,370544805.24,171305975.93
2000-11-30,23620908.84,7221784.9,86578223.9,39332041.66,5734805.95,28650356.17,48740663.64,30225767.09,52617244.49,18698906.05,11903688.24,37547178.79,1882721.13,442502.76,1387806.71,3174425.04,8293940.57,11310220.16,6333522.16,3821847.15,13392689.78,19217035.3,47500154.5,11389526.79,12094366.65,6389192.11,4808864.8,58979145.82,15254415.64,26508083.4,13983779.36,101084825.51,50623030.39,84054820.75,93787883.73,95549327.11,145021545.62,44167689.42,109934718.35,59494093.85,370579460.46,171308564.96
2000-12-31,23617453.22,7219457.64,86574548.83,39327342.27,5733750.74,28653632.45,48747375.27,30227062.01,52616085.56,18699279.2,11905132.33,37550492.66,1881899.75,442276.41,1386564.32,3173513.34,8295296.59,11310274.92,6335200.75,3822481.22,13393032.68,19215177.89,47502269.68,11389625.66,12093642.93,6387475.09,4806018.44,58976483.23,15253135.52,26510169.51,13985126.86,101093889.81,50631497.92,84044687.78,93785794.9,95540722.08,145053879.07,44167752.37,109932903.4,59499777.24,370613248.6,171314119.53
2001-01-31,23619132.2,7218958.09,86601155.46,39335674.92,5735134.96,28666868.33,48777575.03,30244887.26,52669326.2,18712567.43,11910427.29,37556394.76,1882204.41,441649.52,1386927.91,3174025.22,8299436.77,11311593.9,6337539.15,3823630.04,13397858.98,19228422.07,47518870.33,11400040.33,12102393.65,6394174.72,4810932.51,58985871.71,15255560.39,26514747.39,13986845.44,101115588.03,50645531.42,84050516.17,93799815.6,95563070.63,145108305.21,44177241.95,109948131.68,59516604.5,370681085.72,171336678.89
2001-02-28,23622414.96,7218078.35,86632586.69,39351961.93,5737027.16,28685163.11,48807795.47,30261844.55,52707098.15,18729458.85,11920996.03,37561354.42,1883063.94,441104.77,1387334.8,3174538.92,8304888.13,11312614.72,6338515.39,3824260.53,13402368.38,19244764.54,47547284.3,11412881.03,12114140.57,6407068.69,4821025.44,59007959.71,15260100.98,26520180.69,13989974.82,101143862.32,50661878.14,84084089.62,93825520.81,95585055.47,145159586.53,44194035.43,109970106.27,59536066.46,370756727.62,171368411.32
2001-03-31,23627377.85,7217326.93,86656096.54,39363425.19,5738945.84,28697799.29,48815731.41,30267087.22,52698058.74,18735693.13,11927018.03,37556762.57,1882355.09,441076.59,1386234.47,3173149.47,8302160.61,11309436.91,6336199.81,3824017.88,13402249.0,19245922.44,47563478.05,11413522.79,12114864.84,6409533.23,4827461.88,59020879.64,15260718.44,26521194.09,13991354.91,101159004.77,50674627.87,84094499.34,93835660.93,95600072.57,145155873.53,44201167.54,109984129.05,59550333.77,370831547.18,171377225.67
2001-04-30,23623434.6,7216001.73,86647975.4,39354273.45,5737643.32,28692520.17,48802221.78,30254112.99,52662635.55,18717815.69,11928446.22,37533737.25,1880500.92,440510.75,1384037.23,3170151.38,8294669.48,11302897.4,6332561.69,3821616.22,13393125.5,19230947.33,47565305.27,11402902.42,12105711.38,6407881.45,4831668.17,59021319.88,15257713.49,26517368.94,13991689.91,101157473.3,50684249.91,84110734.13,93846565.41,95602256.37,145141872.67,44204375.19,109990652.81,59556238.2,370876505.88,171367581.47
2001-05-31,23627959.75,7220189.77,86637606.18,39340166.31,5739097.49,28680142.76,48778076.03,30251152.99,52646184.71,18711889.22,11918568.94,37533186.55,1878700.27,440902.28,1381111.19,3167044.49,8283794.26,11297775.78,6332972.97,3820388.63,13392416.2,19219305.51,47562333.3,11394178.04,12093378.66,6394690.49,4825498.21,59017719.28,15252347.01,26509786.59,13988769.97,101105618.61,50662079.87,84116606.71,93847479.96,95570317.11,145017802.04,44196184.4,109968193.65,59531467.61,370815797.07,171342394.69
2001-06-30,23634313.42,7225716.23,86632893.7,39334204.44,5737463.65,28665577.75,48753583.45,30251746.45,52638962.07,18711396.19,11902688.14,37530051.6,1876414.04,441238.57,1377574.29,3164327.71,8274072.27,11295245.9,6332644.18,3818896.56,13392698.55,19218068.34,47548000.08,11391231.11,12087480.34,6383552.6,4818562.33,58999663.22,15247006.59,26499867.58,13982239.51,101029136.33,50622247.54,84082538.76,93816538.23,95527495.69,144919020.89,44178950.78,109944398.54,59508103.4,370727156.19,171300699.89
2001-07-31,23637300.22,7228400.27,86624266.49,39321995.09,5735664.52,28645811.79,48732761.95,30254092.6,52644423.26,18713563.54,11883866.17,37528012.21,1873977.28,440969.46,1375064.49,3162503.93,8269299.04,11296532.82,6332774.38,3818655.4,13396359.81,19223377.24,47523558.34,11391600.32,12088341.87,6375908.44,4811808.2,58968958.74,15241450.02,26488065.44,13977765.46,100943538.21,50576171.65,84039176.96,93792853.51,95487947.57,144817837.72,44163616.47,109922247.31,59487251.85,370624270.73,171267961.23
2001-08-31,23628788.5,7221409.62,86594864.72,39287643.23,5734456.51,28622890.85,48715496.72,30247811.28,52643556.87,18706989.34,11867439.96,37528175.9,1871876.22,440878.82,1372210.43,3160528.74,8264381.68,11297554.77,6333222.38,3818962.73,13397085.82,19220796.83,47494614.73,11389650.6,12085249.99,6368251.99,4804903.46,58941670.08,15234351.99,26476271.3,13974756.97,100868280.72,50538040.55,83974449.28,93761493.18,95439321.28,144704234.95,44148040.71,109903073.23,59466229.3,370514662.73,171236442.46
2001-09-30,23619794.07,7213957.03,86569427.27,39260661.3,5734862.15,28615515.51,48712069.84,30246581.57,52655692.15,18704889.64,11858852.3,37525893.94,1870377.22,439956.02,1371096.61,3159213.64,8260893.71,11295759.29,6332074.05,3819724.55,13398091.29,19224184.93,47481627.6,11391215.03,12084834.48,6367910.31,4801359.83,58925876.19,15228911.67,26467779.26,13974004.5,100830571.89,50519887.69,83929418.19,93730759.95,95399994.76,144621290.22,44141285.05,109856860.95,59445384.24,370441353.67,171227584.69
2001-10-31,23611073.13,7206804.07,86550443.17,39240022.51,5733326.36,28608953.87,48702210.18,30235518.32,52629235.4,18693139.57,11852449.22,37526092.39,1870155.74,439917.42,1370400.62,3159105.61,8254122.86,11295153.3,6332019.65,3819098.78,13391225.92,19210154.62,47464309.21,11385522.62,12073954.77,6357861.02,4794086.42,58911631.73,15222268.24,26460843.34,13973114.94,100814477.63,50511185.27,83895183.41,93728742.92,95379818.79,144591233.42,44138526.47,109856857.51,59446047.4,370462160.44,171218350.5
2001-11-30,23612781.4,7206742.86,86572602.66,39252176.37,5733417.69,28618270.31,48723641.01,30248701.17,52670639.07,18705902.14,11858942.32,37539545.11,1873022.25,439772.26,1371820.27,3161030.29,8258972.51,11298737.89,6335255.43,3821017.48,13397247.54,19220513.91,47478084.62,11393501.91,12080377.03,6359777.71,4794596.54,58918532.54,15220687.49,26462605.93,13974915.81,100839039.61,50517514.87,83902106.62,93743636.08,95396455.09,144627242.68,44148503.93,109866010.56,59452689.46,370494674.44,171242184.38
2001-12-31,23625775.59,7214354.67,86635302.53,39297217.25,5737605.04,28645589.91,48764616.39,30283103.79,52753937.96,18747716.14,11877377.31,37562568.74,1876963.81,439774.81,1374871.09,3164849.48,8271451.33,11307969.91,6339741.39,3824377.3,13412569.46,19265650.57,47523042.12,11426464.54,12107039.26,6375159.3,4803911.0,58946576.67,15231996.7,26478268.63,13977659.13,100911000.46,50536632.57,83900006.6,93742149.65,95412618.47,144656000.5,44150679.53,109858051.08,59457023.87,370519046.41,171307838.02
2002-01-31,23637244.88,7217265.16,86670911.36,39322979.65,5741424.92,28668181.68,48784881.37,30299197.27,52748750.16,18763081.28,11900111.8,37579342.27,1879438.63,439946.66,1378356.66,3167988.12,8284239.3,11318089.49,6343373.36,3829268.76,13416004.78,19269628.46,47559692.37,11432654.54,12120147.16,6388256.25,4814804.49,58973893.91,15240490.84,26487948.9,13980240.79,100953457.15,50551807.41,83906926.2,93742542.66,95429816.28,144701758.25,44158099.84,109861070.55,59467033.94,370556038.2,171337199.54
2002-02-28,23622771.46,7206046.14,86652473.08,39307644.96,5737451.54,28664438.89,48783782.06,30274496.91,52700680.57,18739899.17,11910660.79,37572224.06,1879515.83,439981.12,1379816.09,3168182.47,8291081.03,11315499.86,6341796.74,3825162.81,13403162.94,19254311.4,47564756.95,11417200.58,12108420.35,6392383.79,4822568.18,58980151.96,15243560.7,26491280.3,13982101.27,100978330.01,50564597.27,83898105.81,93703895.6,95420941.35,144719013.68,44157840.7,109865289.8,59479576.25,370588681.57,171327905.63
2002-03-31,23620781.79,7205574.42,86649279.29,39310738.45,5735781.56,28663587.5,48778431.83,30264276.22,52674142.74,18730181.13,11916726.25,37564624.08,1879672.13,440165.58,1380336.22,3168775.24,8297984.12,11313123.61,6339167.11,3824057.26,13397844.73,19244202.91,47560859.7,11409829.61,12107315.86,6404648.09,4832177.4,58985271.34,15248677.55,26496915.35,13984084.46,101006062.0,50578623.88,83907315.13,93700574.47,95417698.36,144695512.88,44160113.99,109870035.01,59494256.6,370619758.18,171335285.32
2002-04-30,23615114.96,7201326.32,86633607.46,39296738.45,5735811.79,28655618.1,48757161.94,30250502.63,52640651.28,18710478.43,11916118.06,37544309.0,1877847.52,440119.25,1377128.83,3164826.64,8289502.64,11305926.05,6336086.91,3821607.4,13388871.11,19221596.73,47552679.04,11396583.44,12095894.55,6400128.93,4831558.01,58979153.32,15247367.35,26493575.87,13983446.82,100987577.73,50575914.36,83920592.64,93710821.46,95394420.09,144623514.47,44158902.33,109864043.62,59497281.16,370625896.94,171319926.11
2002-05-31,23621853.45,7207021.5,86634315.37,39297072.33,5735256.75,28644711.65,48736188.82,30249499.64,52629427.94,18708819.76,11907981.43,37544703.48,1876471.89,440400.18,1375355.46,3162933.66,8279762.4,11303398.98,6336951.0,3820943.4,13390236.96,19213846.11,47547877.0,11390720.26,12089342.8,6391317.56,4829249.31,58972486.17,15242197.67,26485339.85,13981062.02,100954776.51,50556960.72,83894226.81,93685096.34,95354107.59,144500201.23,44144683.7,109824239.04,59465634.13,370522772.38,171300208.12
2002-06-30,23627772.36,7211585.01,86628228.9,39289596.3,5733717.02,28625509.21,48712050.52,30247837.71,52621801.72,18706708.56,11892511.63,37547285.84,1876038.18,442347.02,1372724.02,3163666.23,8271290.43,11305041.41,6337024.59,3820216.01,13391209.7,19212713.8,47531360.93,11388666.78,12087216.53,6382946.49,4823151.24,58948770.45,15235794.22,26473520.81,13976989.31,100884367.15,50515774.37,83844877.51,93652797.76,95311128.89,144389760.17,44136296.26,109797580.48,59439423.71,370432737.39,171260733.44
2002-07-31,23631079.48,7214312.66,86617848.81,39277895.46,5732568.67,28605981.63,48691968.27,30250201.36,52627509.15,18710120.93,11874789.42,37556829.21,1876386.23,444985.8,1369920.13,3166549.03,8265174.52,11311915.6,6337748.7,3821149.4,13395847.46,19219538.95,47506064.64,11390469.81,12092185.98,6377652.8,4817139.42,58915523.93,15232185.47,26463385.44,13973941.51,100791274.34,50464322.83,83793085.17,93631315.21,95261524.95,144275846.4,44125163.78,109766413.87,59415149.59,370322994.4,171231177.58
